subscription_id,project_id__hashed,plan_id,reporting_date,subscription_period_start,subscription_period_end,subscription_period_number,cumulative_data_usage_megabyte,cumulative_voice_usage_minutes,cumulative_sms_usage,number_of_addons_activated
sub_9d94f4eaad7d3c403fa7b5d965ac,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_f07ec4087215f84402e12d43442d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1135.889408,931.0,339.000000000,0
sub_49aa603d082e9d93379a73c304cb,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_c6fdbc99841759215949af478176,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_a1def6f6afea8d3dde967f0f6c68,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,907.222016,186.0,181.000000000,0
sub_b1afa6f4b4f27140ddc4bf4988be,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_5f93fccb29bb09c861713fb96fd8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,884.115456,37.0,17.000000000,0
sub_d3fad8c72508429f146ad721a335,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_5cb40e4a262449c61faa7716924e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,237.983744,102.0,159.000000000,0
sub_770865039e1debeb3e6a991bc323,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,76.068864,13.0,338.000000000,0
sub_6157a168686d24b3d0077f39f1b6,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,294.197248,100.0,112.000000000,0
sub_f24883e74324d8a5f229f9d7f381,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1072.8550400000001,929.0,310.000000000,0
sub_452f6ae6502af6658ed60ecb90c9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,528.8560640000001,119.0,160.000000000,0
sub_04db778f7957481dc45434d93831,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,582.063104,3930.0,7552.000000000,0
sub_b81869f8cd741f8744c8236e9ae0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,2290.561024,261.0,144.000000000,0
sub_43186ee1573448b62f3e3d4d70de,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_fb248fc54f08d6398ac3696684ac,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1079.351296,32.0,532.000000000,0
sub_7f14cf61303b0c4673f21ea3e18b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,18.280448,76.0,182.000000000,0
sub_4b525dbd5a2e03e2ce82fe0e458c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,504.7296,9.0,59.000000000,0
sub_f2de58e313d66d4196628807cc2d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,6,0.0,0.0,0.000000000,0
sub_9109cc5c0ffb6f80d8e7b792a036,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,64.075776,0.0,6.000000000,0
sub_099bb14eb4de4220caff588285a5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,195.24403199999998,1807.0,1181.000000000,0
sub_90ef0f3dcd9e9494645ccb9011b9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,781.220864,2881.0,2718.000000000,0
sub_5545b169daafbac5212722678f0f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,122.91993600000002,14.0,0.000000000,0
sub_e61e081b74966fce4c3c071a0834,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,474.459136,824.0,534.000000000,0
sub_82ba70f7c6dccd1de347e6b2dfc4,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,322.670592,44.0,114.000000000,0
sub_af221ea928fb0d7eb8422b0087cc,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,185.115648,37.0,226.000000000,0
sub_8fdeec77636301b0af86920d7acd,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,137.283584,1.0,2.000000000,0
sub_a8dff5ca600d3908926f6db3f834,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1711.228928,79.0,104.000000000,0
sub_5302255a73b538857b80c34059ba,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,334.568448,1104.0,989.000000000,0
sub_46937918e9cc52a93fb17ba8de55,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_f8d23775d67bd6caa28304699dc3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-11-24 00:00:00,2024-10-25,2024-11-25,5,254.836736,475.0,1864.000000000,0
sub_827d679116f2fb324529ae6a8028,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1156.873216,397.0,355.000000000,0
sub_40fae207df1ef36e4a2ed4b2c6f9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,371.84512,245.0,270.000000000,0
sub_c5d4401fb3cab5f6ac90d5ec890f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1785.101312,166.0,75.000000000,0
sub_dd38f79ec3f5f981835dd02298f5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,431.903744,35.0,344.000000000,0
sub_2d1ec6fc308114ab9682a74a74f8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,340.552704,18.0,77.000000000,0
sub_01ef1d7b3fcda3cbe32fde8b4f73,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_76b2127edfa62d0daaaa5e18fde5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,180.16972800000002,274.0,716.000000000,0
sub_2eb198bb7764edc5d812a26ed3d9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,9823.942656,200.0,161.000000000,0
sub_440c5a833c535817529cc19fddc7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,364.374016,406.0,78.000000000,0
sub_a8615a316b67d2d5b157624e1c31,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,3.562496,0.0,0.000000000,0
sub_0cc238b3dea887d7d7e61fdf470e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1486.816256,578.0,1526.000000000,0
sub_b3d957d8eaad72a4cd11c4b3be65,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,476.204032,4.0,203.000000000,0
sub_8d0ab7de3c9fe023267e7c5263b0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,593.3578239999999,107.0,443.000000000,0
sub_6d3d96ee914a105889f231074bbb,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,792.571904,198.0,85.000000000,0
sub_4b8cd55694d4e4708f1dd820f515,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1187.771392,39.0,43.000000000,0
sub_1e3eac9204eb34d4aee503931094,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,489.504768,239.0,795.000000000,0
sub_ee39447e7374551424acd3c8146e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,429.948928,270.0,171.000000000,0
sub_079ef5386c22bc521559613cd6be,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,5226.210303999999,283.0,2619.000000000,0
sub_0dfa2805034226a1b3163e9a861b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1073.989632,854.0,399.000000000,0
sub_560f25c8d697192dd83f7ef77947,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_8b1302a86f76449560c053125fe3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,934.352896,1004.0,559.000000000,0
sub_dccc9af64ed913e0b8b15d9dfa83,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,4542.110720000001,265.0,687.000000000,0
sub_feaf398a6c81aa73496919dca635,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,595.4222080000001,1174.0,844.000000000,0
sub_014679c306acd975baa0a7e755a2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_16ce722e3ae0c25c40ca0a42ac0e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,488.676352,708.0,149.000000000,0
sub_e26769bc8d6b654f2d10687e6d3d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,693.689344,235.0,529.000000000,0
sub_01852a35f174f73382555f73a270,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,199.54995199999996,245.0,88.000000000,0
sub_26a9cb34cbb928b3de02de7ccd52,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,213.6576,75.0,364.000000000,0
sub_9e003510d3d31a3d0fccc1756cb3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_735a92e472ce9741fcee8d66f732,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,259.95673600000003,95.0,230.000000000,0
sub_e4ac18ff49dca8bb0a8dbc85242e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,138.96192,8.0,56.000000000,0
sub_25e81b419d79e7aacfc5236c6faf,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-11-24 00:00:00,2024-10-25,2024-11-24,6,5506.2272,28.0,101.000000000,0
sub_af8ae3851aebdaec79c513df340b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,550.19008,44.0,526.000000000,0
sub_d74166176c8e3cc96e8a6aa4b67d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,367.76038400000004,583.0,257.000000000,0
sub_4f08af0598f064402bb7e6956ae0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_43b98ea5cf200d71c9f6f04f7363,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,14515.093504,342.0,1085.000000000,0
sub_f7d977efd72aa3db2bf0611e3730,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,4006.508544,780.0,121.000000000,0
sub_16934f791aad62bda0b9b788cba8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,386.482176,201.0,251.000000000,0
sub_52e9789a4ce4105c794934979ffa,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_be70d884ac674c4f862bc6ba6972,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,152.521728,157.0,366.000000000,0
sub_12a84a19b1a65502da7146d81c57,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,30918.250496,3.0,1.000000000,0
sub_229fa061abad679d4c2fb36f7f12,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,154.725376,177.0,938.000000000,0
sub_deb22184e0fa3c7d658e70d33002,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_632a8fbb529325155d0cd635acab,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_67489352ef086236da3b3c00e5aa,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,169.73414400000001,180.0,210.000000000,0
sub_6d6cacbd5bdeaf892eaebc0f5339,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,911.797248,168.0,483.000000000,0
sub_23ca8d2127d9f83d479e7e0eefd9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_6ad7d446e2d281f35343e052a914,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,1030.457344,402.0,603.000000000,0
sub_cba2d5b4e842a6e46ca7c1653043,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_53c1c6936b6bea9000392b7df264,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,5,0.0,0.0,0.000000000,0
sub_d04dd63a9fef53fc6cc040982bdd,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,78.1568,14.0,160.000000000,0
sub_4f1b6ea5b53b8296b5d4e5e8dbdd,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_7019858e33fb3480794d6f3c30c3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,908.094464,265.0,183.000000000,0
sub_288f0c2eb5089ca4343004e22241,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,526.630912,1.0,0.000000000,0
sub_6aaf9769b386d13c31c7d827216f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,257.486848,42.0,2216.000000000,0
sub_939f24b84f44b73c2302539377db,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,253.671424,120.0,1239.000000000,0
sub_47f7fec5cc26e8faa5372f298f7c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,303.94777600000003,301.0,1056.000000000,0
sub_615ac0b33f3958137568ea29ea0e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_90d74c3d483881a9cc6f13a73688,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,258.459648,195.0,456.000000000,0
sub_c7a76db29a764028f5dd5bc9b531,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,574.398464,491.0,216.000000000,0
sub_7cc72049cc4fb5885927a81d123b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,854.3037439999999,932.0,351.000000000,0
sub_7f4a38d35c07defe3f4939789cd1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,313.04601599999995,1495.0,603.000000000,0
sub_9cb12841dfabd47efc17e4e34a72,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_9cbf7e908b0fe0cc94034170d2cb,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_bf90b7bee7814e4491b29a81fad0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,926.513152,578.0,1955.000000000,0
sub_37f66bcf6aa9f53153e2b68b44f3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,0.0,0.0,0.000000000,0
sub_96bf606e8b9a0de60c37c02abd0b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-11-24 00:00:00,2024-10-25,2024-11-25,7,2471.876608,1136.0,837.000000000,0
